Date,AFFLE,BAJFINANCE,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,SONACOMS,TATACHEM,Total
2022-05-27,937.1500244140625,5916.93212890625,471.4868469238281,1877.1424560546875,157.25,3438.703369140625,3613.85009765625,4077.870849609375,2864.966552734375,845.1492309570312,150.93885803222656,470.9538879394531,562.4680786132812,3660.427734375,322.6006164550781,630.273193359375,692.843505859375,97.55000305175781,529.3382568359375,892.8749389648438,5243380.27571106
2022-06-03,1015.5,5952.91552734375,498.72271728515625,1936.9803466796875,162.75,3404.849365234375,3820.10009765625,4998.42333984375,3102.941650390625,933.6557006835938,174.30813598632812,546.0929565429688,549.81103515625,3791.636962890625,327.65277099609375,631.914794921875,689.4739990234375,105.30000305175781,564.2661743164062,894.1654663085938,5538623.69291687
2022-06-10,1001.7000122070312,5595.30224609375,475.7053527832031,1835.914306640625,162.64999389648438,3450.151123046875,3755.64990234375,4725.87890625,2934.595947265625,880.38427734375,172.6509246826172,504.1732482910156,542.4154052734375,3644.918701171875,324.4154968261719,605.1497802734375,705.8757934570312,106.6500015258789,591.9031372070312,902.5297241210938,5403411.512535095
2022-06-17,957.5999755859375,5353.2900390625,458.5038146972656,1828.4407958984375,146.39999389648438,3406.267822265625,3460.550048828125,4828.5498046875,2892.111083984375,814.891357421875,157.22206115722656,463.9342956542969,465.13311767578125,3566.876708984375,334.81402587890625,582.8123168945312,591.9545288085938,101.19999694824219,557.7141723632812,800.7723388671875,5111201.259170532
2022-06-24,1024.199951171875,5516.474609375,486.5587463378906,1783.451171875,152.5500030517578,3601.07666015625,3412.0,4755.1787109375,2915.61962890625,855.5471801757812,157.03152465820312,491.122802734375,463.1973571777344,3883.007568359375,350.31378173828125,572.7132568359375,591.1368408203125,105.80000305175781,571.1631469726562,782.9576416015625,5217849.09286499
2022-07-01,1009.5499877929688,5542.931640625,476.4425964355469,1705.053466796875,158.3000030517578,3556.45947265625,3388.75,4807.060546875,3011.148681640625,805.8051147460938,156.54852294921875,493.792236328125,462.8498840332031,3693.775146484375,351.6871643066406,590.0757446289062,712.5345458984375,110.5999984741211,558.9950561523438,771.2782592773438,5204106.299583435
2022-07-08,1039.5999755859375,5817.2119140625,479.47332763671875,1753.656005859375,167.35000610351562,3591.87939453125,3941.699951171875,5124.921875,3157.579345703125,820.0313110351562,158.6931610107422,501.1578063964844,483.84564208984375,3941.03125,376.0158386230469,592.4636840820312,776.8858032226562,112.0,559.4077758789062,810.5327758789062,5452576.843963623
2022-07-15,1018.75,5861.00537109375,469.9305419921875,1733.561767578125,164.75,3647.79736328125,3926.800048828125,4984.1474609375,3030.22412109375,818.5000610351562,162.778564453125,485.43792724609375,518.7393188476562,3770.28076171875,373.2690734863281,594.951171875,816.3909912109375,114.05000305175781,562.9102172851562,827.5914306640625,5448234.481552124
2022-07-22,1043.0999755859375,6198.7177734375,482.3811950683594,1797.1610107421875,166.25,3715.261474609375,3963.39990234375,5138.00390625,3320.69580078125,986.0035400390625,166.40757751464844,527.2093505859375,505.2881164550781,4066.44287109375,376.06494140625,591.91650390625,885.2144775390625,118.8499984741211,567.7940063476562,843.7778930664062,5679074.558296204
2022-07-29,1061.550048828125,7142.55078125,511.7057800292969,1899.662109375,178.8000030517578,3746.963134765625,4243.85009765625,5355.43212890625,3289.366943359375,955.6246948242188,161.57333374023438,541.2979125976562,518.9378051757812,4294.22607421875,387.2973327636719,600.2742919921875,915.6757202148438,119.9000015258789,560.6410522460938,881.723876953125,5935166.781715393
2022-08-05,1099.449951171875,7235.98291015625,551.6380004882812,2011.452880859375,187.35000610351562,3826.755615234375,4232.25,5661.056640625,3013.140869140625,958.6873168945312,159.16287231445312,529.6316528320312,541.2737426757812,4273.958984375,380.2939147949219,630.5715942382812,947.0314331054688,124.94999694824219,549.7882690429688,918.9429931640625,6048782.030990601
2022-08-12,1167.6500244140625,7241.53076171875,553.8087158203125,2041.462646484375,202.1999969482422,3647.846435546875,4336.7001953125,6178.09033203125,3086.356201171875,967.9738159179688,156.3269805908203,563.4442138671875,561.624267578125,4391.49267578125,382.72344970703125,597.0406494140625,1069.2242431640625,123.19999694824219,562.26904296875,1085.2657470703125,6245168.361877441
2022-08-19,1231.300048828125,7234.00146484375,570.7235107421875,2028.4453125,198.5500030517578,3644.0966796875,4382.0,6115.7177734375,3054.330322265625,1085.9326171875,165.45220947265625,566.1873779296875,577.5571899414062,4417.15966796875,370.724609375,587.4888305664062,1076.0816650390625,129.39999389648438,513.9251098632812,1090.305908203125,6278995.580032349
2022-08-26,1333.5,6997.8447265625,543.4056396484375,1946.961669921875,185.25,3536.72705078125,4409.64990234375,6197.107421875,3307.546630859375,1023.1990966796875,166.8939971923828,562.2194213867188,563.0140991210938,4397.2392578125,387.13623046875,577.83740234375,1131.78662109375,130.1999969482422,523.4951171875,1076.0093994140625,6250545.429428101
2022-09-02,1294.5999755859375,7124.5185546875,550.6521606445312,1969.5186767578125,182.0,3551.3193359375,4576.7998046875,6121.5458984375,3417.519287109375,1009.9114990234375,190.4931182861328,559.1937866210938,565.4461669921875,4217.46875,419.0174560546875,590.0260009765625,1092.9273681640625,130.64999389648438,516.4902954101562,1085.3626708984375,6273330.222717285
2022-09-09,1307.949951171875,7117.43359375,546.8230590820312,2031.27734375,192.75,3550.9248046875,4386.10009765625,6501.1474609375,3676.4130859375,1035.153076171875,218.1510467529297,568.3202514648438,550.307373046875,4256.06201171875,416.5383605957031,597.339111328125,1266.7999267578125,131.8000030517578,519.9926147460938,1078.48095703125,6380542.693984985
