Date,AFFLE,BAJFINANCE,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,SONACOMS,TATACHEM,NIFTY,Total
2021-09-21,989.5,781.0599975585938,679.4166870117188,2433.85009765625,116.30000305175781,5178.85009765625,4361.9501953125,3130.89990234375,679.6500244140625,1450.0999755859375,236.05499267578125,318.8999938964844,623.8499755859375,1346.6300048828125,332.75,672.9500122070312,403.1700134277344,160.35000610351562,562.7999877929688,802.2000122070312,17562.0,5495691.362625122
2021-09-22,1009.5800170898438,779.0750122070312,676.7916870117188,2416.39990234375,119.5999984741211,5146.64990234375,4378.64990234375,3164.0,675.4199829101562,1445.9000244140625,234.8699951171875,338.20001220703125,621.3499755859375,1359.280029296875,336.6499938964844,700.0,405.9700012207031,159.75,574.5,825.6500244140625,17546.650390625,5543441.426338196
2021-09-23,1034.4300537109375,789.7449951171875,684.2083129882812,2467.699951171875,119.3499984741211,5212.85009765625,4409.89990234375,3161.35009765625,675.9299926757812,1433.949951171875,231.9149932861328,348.1499938964844,621.9500122070312,1366.7900390625,337.6499938964844,701.25,417.5799865722656,160.1999969482422,573.9500122070312,847.0499877929688,17822.94921875,5586409.971672058
2021-09-24,1064.4100341796875,779.4400024414062,700.2083129882812,2484.300048828125,119.55000305175781,5101.7998046875,4422.35009765625,3126.10009765625,673.4600219726562,1433.3499755859375,237.89500427246094,369.25,609.7999877929688,1330.3900146484375,344.20001220703125,697.25,407.2799987792969,159.25,558.4500122070312,885.2000122070312,17853.19921875,5592231.487640381
2021-09-27,1068.3800048828125,779.5700073242188,691.875,2442.14990234375,118.75,4933.5,4385.75,3106.550048828125,675.3099975585938,1420.9000244140625,239.36000061035156,350.3999938964844,599.75,1343.2099609375,345.79998779296875,696.8499755859375,401.8800048828125,162.8000030517578,560.5,914.5999755859375,17855.099609375,5556252.2162323
2021-09-28,1057.5999755859375,754.47998046875,683.0,2400.85009765625,116.69999694824219,4783.25,4315.75,3036.14990234375,669.5800170898438,1404.300048828125,240.33999633789062,341.1499938964844,592.4000244140625,1351.2900390625,345.6499938964844,696.6500244140625,405.5899963378906,164.14999389648438,556.5,906.4500122070312,17748.599609375,5488982.530807495
2021-09-29,1059.43994140625,751.64501953125,680.875,2378.800048828125,116.4000015258789,4803.7001953125,4251.2001953125,3076.699951171875,675.4299926757812,1385.0,236.11000061035156,348.95001220703125,599.5999755859375,1289.8199462890625,349.6499938964844,690.9000244140625,400.2900085449219,163.3000030517578,563.5,932.5999755859375,17711.30078125,5487398.37638092
2021-09-30,1069.1300048828125,767.0700073242188,674.2916870117188,2405.85009765625,115.75,4798.7998046875,4250.2001953125,3070.85009765625,667.260009765625,1382.949951171875,230.27499389648438,341.5,617.0499877929688,1286.300048828125,350.45001220703125,692.75,402.6099853515625,162.4499969482422,555.9000244140625,919.25,17618.150390625,5480822.849090576
2021-10-01,1082.22998046875,752.2050170898438,675.2083129882812,2380.35009765625,115.80000305175781,4830.75,4235.60009765625,3267.85009765625,665.7000122070312,1375.949951171875,222.55999755859375,338.29998779296875,618.4000244140625,1286.0400390625,349.20001220703125,691.4000244140625,402.3800048828125,160.5,561.9000244140625,911.0499877929688,17532.05078125,5496442.007797241
2021-10-04,1122.0699462890625,769.4199829101562,683.6666870117188,2594.39990234375,115.5999984741211,5220.85009765625,4257.35009765625,3507.199951171875,674.0800170898438,1390.300048828125,232.875,341.0,621.3499755859375,1309.050048828125,348.8500061035156,720.4500122070312,404.20001220703125,162.60000610351562,575.1500244140625,935.9500122070312,17691.25,5677952.369606018
